,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,label
4157,0,management,single,tertiary,no,0,no,no,cellular,1,nov,0,0,1,1,failure,no
4158,0,entrepreneur,married,tertiary,no,1,yes,no,cellular,1,jul,1,1,1,1,failure,no
4159,1,blue-collar,married,secondary,no,1,no,no,cellular,1,aug,0,1,1,1,failure,no
4160,0,technician,single,tertiary,no,0,no,no,cellular,0,jun,1,1,1,1,failure,no
4161,1,technician,married,secondary,no,0,no,yes,cellular,1,jun,0,1,1,1,failure,no
4162,1,admin.,single,secondary,no,1,yes,no,cellular,1,may,0,0,1,1,failure,no
4163,1,blue-collar,married,primary,no,1,no,no,cellular,0,aug,1,1,1,1,failure,no
4164,0,student,single,secondary,no,1,no,no,telephone,1,aug,0,0,1,1,failure,no
4165,1,retired,married,secondary,no,0,no,no,cellular,0,apr,1,0,1,1,failure,yes
4166,1,management,single,tertiary,no,0,no,no,cellular,0,jun,0,1,1,1,failure,no
4167,1,retired,divorced,secondary,no,0,no,yes,cellular,0,jul,1,1,1,1,failure,no
4168,0,blue-collar,single,primary,no,0,yes,no,cellular,1,jul,0,1,1,1,failure,no
4169,1,blue-collar,married,secondary,no,0,yes,yes,cellular,1,jul,1,1,1,1,failure,no
4170,1,blue-collar,married,primary,no,0,yes,no,cellular,1,may,0,1,1,1,failure,no
4171,0,self-employed,married,tertiary,no,1,yes,no,cellular,0,apr,0,1,1,1,failure,no
4172,0,management,single,tertiary,no,1,yes,no,cellular,1,may,1,0,1,1,failure,yes
4173,0,admin.,single,secondary,no,1,yes,no,cellular,1,jan,1,1,1,1,failure,no
4174,1,services,married,secondary,no,0,yes,no,cellular,0,may,0,1,1,1,failure,no
4175,1,blue-collar,single,secondary,no,1,yes,no,cellular,0,may,0,0,1,1,failure,no
4176,0,services,married,secondary,no,0,yes,no,cellular,1,may,1,1,1,1,failure,no
4177,0,services,married,secondary,no,1,no,no,cellular,0,aug,0,0,1,1,failure,no
4178,1,management,divorced,tertiary,no,0,yes,no,cellular,0,jul,1,0,1,1,failure,no
4179,0,admin.,single,tertiary,no,1,yes,no,cellular,1,may,1,1,1,1,failure,yes
4180,0,management,married,secondary,no,1,no,yes,cellular,0,jul,0,0,1,1,failure,no
4181,1,blue-collar,married,secondary,no,0,no,yes,cellular,1,jul,1,1,1,1,failure,no
4182,0,management,divorced,tertiary,no,1,yes,no,cellular,1,may,1,0,1,1,failure,no
4183,1,unemployed,married,primary,no,1,yes,no,cellular,0,feb,1,1,1,1,failure,no
4184,0,technician,married,tertiary,no,0,no,no,cellular,1,aug,0,1,1,1,failure,no
4185,1,blue-collar,married,primary,no,1,no,no,cellular,0,may,0,1,1,1,failure,no
4186,0,student,single,secondary,no,0,no,no,cellular,0,aug,1,0,1,1,failure,no
4187,1,blue-collar,married,primary,no,0,yes,no,telephone,0,may,0,0,1,1,failure,no
4188,1,blue-collar,married,primary,no,1,no,no,telephone,0,aug,0,1,1,1,failure,no
4189,1,management,single,tertiary,no,0,no,no,cellular,1,jul,0,0,1,1,failure,no
4190,0,admin.,single,secondary,no,0,yes,no,cellular,1,may,0,1,1,1,failure,no
4191,1,technician,divorced,secondary,no,1,yes,no,cellular,0,may,1,0,1,1,failure,no
4192,0,unemployed,married,secondary,no,0,no,no,telephone,1,nov,0,0,1,1,failure,no
4193,0,technician,single,secondary,no,1,no,no,cellular,0,feb,0,1,1,1,failure,no
4194,1,housemaid,married,primary,no,1,yes,yes,cellular,0,aug,1,1,1,1,failure,no
4195,1,technician,married,tertiary,no,1,no,no,cellular,1,jun,0,0,1,1,failure,yes
4196,1,blue-collar,married,secondary,no,0,yes,no,cellular,0,may,0,1,1,1,failure,no
4197,0,blue-collar,married,tertiary,no,1,no,no,cellular,1,aug,0,1,1,1,failure,no
4198,0,services,single,secondary,no,0,yes,no,cellular,0,jun,1,1,1,1,failure,yes
4199,0,services,divorced,secondary,no,0,no,yes,cellular,1,jul,1,0,1,1,failure,yes
4200,1,entrepreneur,divorced,secondary,no,0,no,no,cellular,0,aug,0,1,1,1,failure,no
4201,1,blue-collar,married,primary,no,0,yes,no,cellular,0,may,0,1,1,1,failure,no
4202,1,technician,married,secondary,no,1,yes,no,cellular,0,jun,0,1,1,1,failure,no
4203,0,technician,married,secondary,no,1,yes,no,cellular,0,may,1,0,1,1,failure,no
4204,1,management,married,secondary,no,1,yes,no,cellular,1,nov,1,1,1,1,failure,no
4205,0,technician,single,secondary,no,1,no,no,cellular,1,aug,0,1,1,1,failure,no
4206,0,management,single,tertiary,no,1,no,no,cellular,1,nov,1,0,1,1,failure,no
4207,0,management,married,primary,no,1,no,no,cellular,0,jul,0,0,1,1,failure,no
4208,0,management,married,tertiary,no,1,yes,yes,cellular,1,nov,1,1,1,1,failure,no
4209,0,management,single,tertiary,no,1,no,no,cellular,0,feb,1,0,1,1,failure,no
4210,0,admin.,married,secondary,no,0,yes,yes,cellular,0,may,1,1,1,1,failure,no
4211,1,admin.,single,secondary,no,1,yes,no,telephone,1,jul,0,1,1,1,failure,no
4212,0,student,single,secondary,no,1,no,no,cellular,0,feb,1,0,1,1,success,yes
4213,1,retired,married,primary,no,1,no,no,cellular,0,jan,1,1,1,1,failure,yes
4214,0,blue-collar,single,secondary,no,0,yes,no,cellular,0,may,1,0,1,1,failure,no
4215,0,services,single,secondary,no,1,no,no,cellular,1,jun,1,0,1,1,failure,no
4216,1,management,divorced,tertiary,no,1,no,no,cellular,0,mar,1,1,1,1,failure,no
4217,1,management,divorced,tertiary,no,1,yes,no,cellular,0,jun,1,0,1,1,failure,no
4218,0,management,single,tertiary,no,1,no,no,cellular,0,apr,0,1,1,1,failure,no
4219,1,admin.,married,secondary,no,1,yes,no,cellular,1,nov,0,0,1,1,failure,no
4220,1,management,married,tertiary,no,0,no,no,cellular,1,nov,1,1,1,1,failure,yes
4221,1,admin.,married,secondary,no,0,no,no,cellular,1,jul,0,1,1,1,failure,no
4222,0,technician,single,tertiary,no,1,yes,no,cellular,0,aug,1,1,1,1,failure,no
4223,1,unemployed,married,tertiary,no,1,no,no,cellular,1,aug,0,1,1,1,failure,no
4224,1,admin.,single,secondary,no,0,no,no,cellular,1,jan,0,0,1,1,failure,no
4225,0,management,married,tertiary,no,0,no,no,cellular,0,mar,0,1,1,1,failure,no
4226,0,unemployed,single,primary,no,1,no,no,cellular,1,nov,1,1,1,1,success,yes
4227,0,services,divorced,secondary,no,0,no,no,cellular,0,jul,1,0,1,1,failure,no
4228,0,technician,single,tertiary,no,1,no,no,cellular,0,feb,0,1,1,1,failure,no
4229,1,blue-collar,married,secondary,no,1,no,no,cellular,0,aug,1,1,1,1,failure,no
4230,1,management,married,primary,no,0,no,no,cellular,1,nov,1,0,1,1,failure,no
4231,0,admin.,married,secondary,no,0,no,no,cellular,0,dec,1,0,1,1,other,yes
4232,1,self-employed,married,tertiary,no,1,no,no,cellular,1,jan,0,1,1,1,failure,no
4233,1,management,single,tertiary,no,0,no,no,cellular,1,aug,1,1,1,1,failure,no
4234,1,services,single,secondary,no,1,no,no,cellular,1,jul,1,1,1,1,failure,no
4235,1,technician,single,tertiary,no,0,yes,no,cellular,0,may,1,1,1,1,failure,no
4236,1,retired,married,secondary,no,1,no,no,telephone,0,apr,1,1,1,1,failure,yes
4237,1,admin.,married,tertiary,no,1,no,no,cellular,1,aug,0,1,1,1,failure,no
4238,0,services,single,secondary,no,0,yes,no,cellular,1,may,0,1,1,1,failure,yes
4239,1,management,married,tertiary,no,0,yes,no,cellular,1,jun,0,1,1,1,failure,no
4240,0,services,married,secondary,no,0,yes,no,cellular,1,may,0,0,1,1,failure,no
4241,1,technician,married,secondary,no,1,yes,no,cellular,1,apr,0,1,1,1,failure,no
4242,0,management,married,secondary,no,1,no,no,cellular,0,aug,0,1,1,1,failure,no
4243,1,technician,married,tertiary,no,1,no,no,cellular,1,nov,0,0,1,1,failure,no
4244,1,management,married,secondary,no,1,yes,yes,cellular,1,mar,1,1,1,1,failure,no
4245,1,management,divorced,secondary,no,1,yes,no,cellular,0,may,1,0,1,1,failure,no
4246,0,services,single,secondary,no,1,yes,no,cellular,1,nov,1,0,1,1,failure,yes
4247,0,blue-collar,single,primary,no,1,yes,no,cellular,0,may,1,1,1,1,failure,no
4248,1,entrepreneur,married,tertiary,no,1,yes,no,cellular,1,may,1,1,1,1,failure,no
4249,1,technician,single,tertiary,no,0,no,no,cellular,1,apr,0,1,1,1,success,no
4250,0,services,married,secondary,no,0,yes,no,cellular,1,may,0,0,1,1,failure,no
4251,0,housemaid,married,primary,no,1,no,no,cellular,0,aug,1,0,1,1,failure,no
4252,1,technician,divorced,secondary,no,0,yes,no,cellular,1,nov,1,0,1,1,failure,no
4253,1,retired,married,secondary,no,0,no,no,cellular,0,aug,0,1,1,1,failure,no
4254,0,management,married,secondary,no,1,no,no,cellular,0,jul,1,0,1,1,failure,no
4255,0,management,married,tertiary,no,1,yes,yes,cellular,1,nov,0,0,1,1,failure,no
4256,1,management,married,tertiary,no,0,no,no,cellular,0,may,0,0,1,1,failure,no
4257,1,unemployed,divorced,secondary,no,1,no,no,cellular,0,sep,0,1,1,1,success,no
4258,0,technician,single,secondary,no,0,yes,no,cellular,0,may,1,0,1,1,failure,no
4259,0,unemployed,single,tertiary,no,1,no,no,cellular,0,jun,1,1,1,1,failure,no
4260,0,admin.,single,secondary,yes,0,yes,no,cellular,0,may,1,0,1,1,failure,no
4261,1,management,divorced,secondary,no,0,yes,no,cellular,1,may,1,1,1,1,failure,no
4262,0,admin.,single,secondary,no,1,yes,no,cellular,0,may,1,1,1,1,failure,no
4263,0,technician,married,tertiary,no,1,no,no,cellular,0,aug,0,1,1,1,failure,no
4264,0,management,single,tertiary,no,0,yes,no,cellular,0,may,1,0,1,1,failure,no
4265,0,blue-collar,single,secondary,no,0,yes,yes,cellular,0,jun,0,1,1,1,failure,no
4266,0,blue-collar,married,secondary,no,0,yes,no,cellular,0,may,1,0,1,1,failure,no
4267,0,self-employed,married,tertiary,no,0,no,no,cellular,1,aug,1,1,1,1,failure,no
4268,0,admin.,single,secondary,no,1,yes,no,cellular,1,may,1,1,1,1,failure,yes
4269,0,blue-collar,married,primary,no,1,no,no,cellular,0,may,0,1,1,1,failure,no
4270,0,management,married,secondary,no,0,yes,no,cellular,1,jul,0,0,1,1,failure,no
4271,1,admin.,single,secondary,no,0,yes,no,cellular,1,may,1,1,1,1,failure,no
4272,0,blue-collar,married,secondary,no,1,yes,no,cellular,1,may,0,1,1,1,failure,no
4273,1,entrepreneur,married,secondary,no,0,yes,no,cellular,0,may,1,1,1,1,failure,no
4274,0,blue-collar,married,secondary,no,1,yes,no,cellular,0,apr,1,1,1,1,failure,no
4275,0,technician,divorced,secondary,no,1,yes,no,cellular,1,jan,1,1,1,1,failure,no
4276,0,blue-collar,single,secondary,no,1,yes,no,cellular,1,apr,0,1,1,1,failure,no
4277,1,services,married,secondary,no,0,yes,no,cellular,0,apr,0,0,1,1,failure,no
4278,1,management,married,tertiary,no,1,no,no,cellular,0,aug,0,1,1,1,failure,no
4279,1,blue-collar,married,primary,no,0,no,no,telephone,0,feb,0,0,1,1,failure,no
4280,1,technician,divorced,secondary,no,1,yes,no,cellular,0,jun,0,1,1,1,failure,no
4281,1,admin.,married,secondary,no,1,yes,no,cellular,1,jul,0,0,1,1,failure,no
4282,1,management,married,tertiary,no,1,no,no,cellular,1,aug,1,1,1,1,failure,no
4283,0,student,single,secondary,no,0,yes,no,cellular,1,apr,1,0,1,1,failure,no
4284,1,admin.,married,secondary,yes,0,no,yes,cellular,1,jun,0,1,1,1,failure,no
4285,0,blue-collar,married,tertiary,no,1,yes,no,cellular,0,may,1,1,1,1,failure,no
4286,1,blue-collar,married,secondary,no,0,no,no,cellular,0,jun,0,1,1,1,failure,no
4287,0,retired,married,primary,no,0,yes,no,cellular,1,jan,0,0,1,1,failure,no
4288,0,technician,married,secondary,no,0,yes,yes,cellular,0,apr,1,1,1,1,failure,no
4289,1,blue-collar,married,primary,no,0,yes,no,cellular,0,may,1,1,1,1,failure,no
4290,1,admin.,married,secondary,no,1,yes,no,cellular,1,may,0,1,1,1,failure,no
4291,0,management,divorced,secondary,no,1,yes,no,cellular,0,jul,0,1,1,1,failure,no
4292,1,housemaid,married,secondary,no,0,yes,yes,cellular,1,aug,1,1,1,1,failure,no
4293,0,technician,single,secondary,yes,0,no,no,cellular,0,jun,1,1,1,1,failure,no
4294,0,services,single,secondary,no,0,yes,no,cellular,1,jul,1,0,1,1,failure,no
4295,0,management,single,secondary,no,1,yes,yes,cellular,1,may,0,1,1,1,failure,no
4296,1,blue-collar,married,primary,no,0,yes,no,cellular,0,may,1,1,1,1,failure,no
4297,1,retired,married,secondary,no,0,no,no,cellular,1,aug,0,1,1,1,failure,no
4298,1,blue-collar,married,tertiary,no,0,yes,no,cellular,1,nov,0,1,1,1,failure,no
4299,0,unemployed,married,tertiary,no,1,no,no,cellular,1,may,0,0,1,1,failure,yes
4300,1,blue-collar,married,primary,no,1,no,yes,cellular,0,aug,0,0,1,1,failure,no
4301,0,management,married,secondary,no,1,yes,no,cellular,0,may,1,1,1,1,failure,no
4302,0,technician,married,secondary,no,0,no,no,cellular,0,jul,1,1,1,1,failure,no
4303,0,blue-collar,single,secondary,no,1,no,no,cellular,1,nov,0,0,1,1,failure,no
4304,0,entrepreneur,married,secondary,no,0,yes,no,cellular,1,jul,1,1,1,1,failure,no
4305,0,entrepreneur,married,secondary,no,1,yes,no,cellular,0,jun,0,1,1,1,failure,no
4306,1,management,single,tertiary,no,1,yes,no,telephone,1,apr,0,1,1,1,failure,no
4307,0,blue-collar,single,primary,no,0,yes,no,cellular,0,may,0,1,1,1,failure,no
4308,0,admin.,married,secondary,no,0,yes,no,cellular,1,jul,0,1,1,1,failure,no
4309,1,blue-collar,married,secondary,no,1,no,no,telephone,1,jul,1,0,1,1,failure,no
4310,0,management,married,tertiary,no,0,no,no,cellular,0,feb,0,0,1,1,failure,no
4311,0,blue-collar,single,secondary,no,0,yes,no,cellular,0,may,1,0,1,1,failure,no
4312,0,blue-collar,married,secondary,no,0,yes,no,cellular,1,may,1,0,1,1,failure,yes
4313,1,management,divorced,primary,no,0,yes,no,cellular,1,may,0,1,1,1,failure,no
4314,1,management,married,tertiary,no,0,no,no,cellular,0,jul,0,1,1,1,failure,no
4315,1,housemaid,married,primary,no,1,yes,yes,cellular,0,feb,0,0,1,1,failure,no
4316,1,management,married,tertiary,no,0,no,no,cellular,0,may,0,0,1,1,failure,no
4317,0,management,married,tertiary,no,0,yes,no,cellular,0,feb,0,1,1,1,failure,no
4318,0,student,divorced,primary,no,1,yes,no,cellular,0,may,0,1,1,1,other,no
4319,0,services,married,secondary,no,0,yes,yes,cellular,1,jul,0,1,1,1,failure,no
4320,0,student,single,secondary,no,0,no,no,telephone,0,may,0,1,1,1,failure,no
4321,0,technician,single,secondary,no,1,yes,no,cellular,1,may,0,0,1,1,failure,no
4322,1,blue-collar,married,primary,no,0,no,no,cellular,1,jun,0,1,1,1,failure,no
4323,1,services,married,secondary,no,0,no,no,cellular,0,jun,1,0,1,1,failure,no
4324,1,management,divorced,secondary,no,1,no,yes,telephone,1,dec,0,0,1,1,failure,yes
4325,0,management,single,tertiary,no,0,yes,no,cellular,1,apr,1,0,1,1,failure,no
4326,1,unemployed,married,tertiary,no,1,no,no,cellular,1,nov,1,1,1,1,failure,no
4327,1,management,divorced,tertiary,no,1,yes,no,cellular,0,aug,0,1,1,1,failure,no
4328,1,self-employed,married,primary,no,1,no,yes,telephone,1,jul,1,1,1,1,failure,no
4329,1,technician,married,tertiary,no,0,no,no,cellular,1,aug,0,1,1,1,failure,no
4330,1,retired,married,secondary,no,0,no,no,cellular,1,oct,0,0,1,1,failure,yes
4331,0,management,single,tertiary,no,1,no,no,cellular,0,aug,0,1,1,1,failure,no
4332,0,blue-collar,married,secondary,no,1,no,yes,telephone,0,jul,0,1,1,1,failure,no
4333,0,blue-collar,divorced,secondary,no,0,no,no,cellular,0,jul,1,0,1,1,failure,no
4334,0,technician,single,secondary,no,0,no,no,cellular,1,may,1,0,1,1,failure,no
4335,0,blue-collar,married,primary,no,0,yes,no,cellular,1,jun,0,0,1,1,failure,no
4336,0,services,single,secondary,no,0,no,yes,cellular,0,jul,0,1,1,1,failure,no
4337,1,blue-collar,married,secondary,no,0,yes,no,cellular,1,jan,0,0,1,1,failure,no
4338,0,admin.,single,secondary,no,1,no,no,cellular,0,may,0,1,1,1,failure,no
4339,1,retired,single,secondary,no,1,no,no,cellular,0,jun,0,0,1,1,failure,no
4340,1,blue-collar,married,secondary,no,1,yes,no,cellular,0,feb,1,0,1,1,failure,no
4341,1,blue-collar,married,secondary,no,0,no,yes,cellular,1,nov,1,0,1,1,failure,no
4342,0,student,single,secondary,no,0,yes,no,cellular,0,may,1,1,1,1,failure,no
4343,1,services,single,secondary,no,1,no,no,cellular,1,jun,0,1,1,1,failure,no
4344,1,blue-collar,married,secondary,no,0,yes,no,cellular,1,may,1,0,1,1,failure,no
4345,1,technician,married,secondary,no,1,yes,no,cellular,0,may,0,1,1,1,failure,no
4346,1,entrepreneur,single,tertiary,no,1,yes,no,cellular,1,nov,1,0,1,1,failure,yes
4347,0,admin.,single,secondary,no,0,yes,no,cellular,1,may,0,0,1,1,failure,no
4348,0,student,single,secondary,no,0,yes,no,cellular,1,feb,0,1,1,1,failure,yes
4349,0,management,single,tertiary,no,1,yes,no,cellular,0,feb,1,1,1,1,other,no
4350,1,entrepreneur,married,primary,no,0,yes,no,cellular,1,jul,0,1,1,1,failure,no
4351,1,retired,married,tertiary,no,1,no,no,cellular,0,aug,0,1,1,1,failure,no
4352,1,blue-collar,married,secondary,no,0,yes,no,cellular,0,feb,0,1,1,1,failure,no
4353,0,services,single,secondary,no,1,yes,no,cellular,1,may,0,0,1,1,failure,yes
4354,0,blue-collar,single,secondary,no,0,yes,no,cellular,1,may,1,1,1,1,failure,no
4355,0,admin.,single,secondary,no,1,yes,no,cellular,1,may,0,1,1,1,failure,no
4356,1,blue-collar,married,primary,no,0,no,no,cellular,1,jun,1,1,1,1,failure,no
4357,1,housemaid,single,secondary,no,1,no,no,telephone,1,jan,0,0,1,1,failure,no
4358,0,admin.,married,secondary,no,0,yes,no,cellular,1,jul,0,1,1,1,failure,no
4359,0,admin.,single,secondary,no,0,yes,no,cellular,1,jul,0,1,1,1,failure,no
4360,1,entrepreneur,married,secondary,no,1,no,yes,telephone,0,jul,1,1,1,1,failure,no
4361,1,blue-collar,divorced,primary,no,1,no,no,telephone,0,feb,0,1,1,1,failure,no
4362,1,entrepreneur,married,secondary,yes,0,yes,no,cellular,0,may,1,1,1,1,failure,no
4363,0,self-employed,single,tertiary,no,1,no,no,cellular,0,nov,0,1,1,1,failure,no
4364,0,blue-collar,single,secondary,no,0,no,no,cellular,1,jul,1,0,1,1,failure,no
4365,1,management,married,secondary,no,1,no,no,cellular,1,jul,1,0,1,1,failure,yes
4366,1,blue-collar,married,secondary,no,0,yes,yes,cellular,0,feb,0,1,1,1,failure,no
4367,0,blue-collar,married,secondary,no,1,yes,no,cellular,0,may,1,0,1,1,failure,no
4368,1,admin.,single,secondary,no,1,no,no,cellular,0,jul,0,0,1,1,failure,yes
4369,0,technician,married,secondary,no,0,yes,no,cellular,1,jul,1,1,1,1,failure,no
4370,0,technician,single,tertiary,no,0,no,no,cellular,1,oct,0,1,1,1,failure,yes
4371,0,technician,single,tertiary,no,0,yes,yes,cellular,0,jul,0,0,1,1,failure,no
4372,1,management,married,tertiary,no,1,no,no,cellular,1,apr,1,0,1,1,failure,no
4373,1,entrepreneur,married,tertiary,no,1,no,yes,cellular,1,nov,0,1,1,1,failure,no
4374,1,technician,married,secondary,no,1,no,no,cellular,1,jun,0,1,1,1,failure,no
4375,1,retired,divorced,secondary,no,0,no,no,telephone,1,dec,1,0,1,1,failure,yes
4376,1,housemaid,married,primary,no,0,no,no,cellular,1,oct,0,1,1,1,failure,no
4377,0,blue-collar,married,secondary,no,0,yes,no,cellular,1,may,0,0,1,1,failure,no
4378,1,retired,married,secondary,no,0,no,no,cellular,1,jul,1,1,1,1,failure,no
4379,1,retired,married,secondary,no,1,no,no,cellular,1,jun,0,1,1,1,failure,no
4380,1,admin.,divorced,secondary,no,0,yes,yes,cellular,0,aug,0,1,1,1,failure,no
4381,0,blue-collar,divorced,secondary,no,1,yes,no,cellular,1,may,1,1,1,1,failure,no
4382,1,admin.,single,secondary,no,1,yes,no,cellular,0,may,0,1,1,1,failure,no
4383,0,unemployed,single,secondary,no,0,no,no,cellular,1,jan,0,0,1,1,failure,no
4384,0,technician,single,secondary,no,0,no,no,cellular,0,aug,1,1,1,1,failure,no
4385,0,blue-collar,single,primary,no,0,yes,yes,cellular,1,jul,0,0,1,1,failure,no
4386,1,management,married,tertiary,no,0,no,no,cellular,0,oct,0,1,1,1,failure,no
4387,0,self-employed,married,secondary,no,1,yes,yes,cellular,1,aug,0,1,1,1,failure,no
4388,0,housemaid,married,primary,no,0,no,no,cellular,0,aug,0,1,1,1,failure,no
4389,1,retired,married,secondary,no,0,yes,no,cellular,0,aug,0,0,1,1,failure,no
4390,0,management,married,tertiary,no,0,no,no,cellular,0,aug,1,1,1,1,failure,no
4391,0,management,single,tertiary,no,1,yes,no,cellular,1,apr,0,0,1,1,failure,no
4392,0,admin.,single,secondary,no,0,yes,yes,telephone,1,nov,0,1,1,1,failure,no
4393,0,technician,married,tertiary,no,0,yes,no,cellular,1,aug,0,1,1,1,failure,no
4394,0,technician,single,secondary,no,1,no,no,cellular,1,jan,1,1,1,1,failure,no
4395,1,blue-collar,married,secondary,no,1,no,no,telephone,0,aug,1,0,1,1,failure,no
4396,1,technician,married,secondary,no,1,no,no,cellular,0,aug,0,0,1,1,success,no
4397,1,retired,single,primary,no,1,no,no,cellular,1,jun,0,1,1,1,failure,no
4398,1,services,married,secondary,no,1,yes,no,cellular,0,may,1,1,1,1,other,no
4399,0,unemployed,single,secondary,no,1,no,no,cellular,1,jan,1,1,1,1,failure,no
4400,0,blue-collar,married,secondary,no,0,yes,no,cellular,1,jul,0,1,1,1,failure,no
4401,0,blue-collar,single,secondary,no,0,yes,yes,cellular,1,apr,0,1,1,1,failure,no
4402,0,management,married,tertiary,no,0,yes,yes,cellular,0,feb,1,0,1,1,failure,yes
4403,0,admin.,single,secondary,no,0,yes,yes,cellular,1,may,1,0,1,1,failure,yes
4404,0,unemployed,married,secondary,no,1,no,no,cellular,1,jan,1,0,1,1,failure,no
4405,0,entrepreneur,married,secondary,no,0,yes,yes,cellular,1,may,1,1,1,1,failure,no
4406,1,technician,divorced,secondary,no,0,yes,yes,cellular,0,jun,0,0,1,1,failure,no
4407,1,management,married,primary,no,1,yes,no,cellular,1,nov,0,0,1,1,failure,no
4408,1,housemaid,married,secondary,no,1,no,no,cellular,1,aug,0,1,1,1,failure,no
4409,1,management,married,secondary,no,1,yes,yes,cellular,1,may,0,1,1,1,failure,no
4410,1,unemployed,divorced,primary,no,0,yes,no,cellular,0,may,0,1,1,1,failure,no
